,ObjectID,OldDate,Count,Date,DailyCases,7Day,Daily100k,100k7D,100k7D_Diff,TotalNewsCasesPast7Days,TotalCasesPast7Days100K
313,314,2021/01/11 15:00:00+00,309686,2021-01-11 15:00:00+00:00,3012.0,3126.285714285714,49.82069841605907,51.71106830473519,1.250007088887095,21884.0,361.9774781331463
314,315,2021/01/12 15:00:00+00,312351,2021-01-12 15:00:00+00:00,2665.0,3227.5714285714284,44.08106284156621,53.3864086185744,1.6753403138392073,22593.0,373.7048603300208
315,316,2021/01/13 15:00:00+00,314867,2021-01-13 15:00:00+00:00,2516.0,3137.5714285714284,41.61649309920472,51.89774233124196,-1.4886662873324426,21963.0,363.28419631869366
316,317,2021/01/14 15:00:00+00,317815,2021-01-14 15:00:00+00:00,2948.0,3134.4285714285716,48.76209127840044,51.84575715930335,-0.05198517193860397,21941.0,362.92030011512355
317,318,2021/01/15 15:00:00+00,320739,2021-01-15 15:00:00+00:00,2924.0,3019.0,48.36511360177846,49.93648357174048,-1.909273587562872,21133.0,349.5553850021834
318,319,2021/01/16 15:00:00+00,324031,2021-01-16 15:00:00+00:00,3292.0,2952.4285714285716,54.45210464331556,48.835343111586646,-1.101140460153836,20667.0,341.8474017811065
319,320,2021/01/17 15:00:00+00,326445,2021-01-17 15:00:00+00:00,2414.0,2824.4285714285716,39.92933797356129,46.71812883626939,-2.1172142753172523,19771.0,327.02690185388576
320,321,2021/01/18 15:00:00+00,328214,2021-01-18 15:00:00+00:00,1769.0,2646.8571428571427,29.26056291434545,43.78096662173887,-2.937162214530524,18528.0,306.4667663521721
321,322,2021/01/19 15:00:00+00,330186,2021-01-19 15:00:00+00:00,1972.0,2547.8571428571427,32.6183324291064,42.14343370567319,-1.6375329160656804,17835.0,295.0040359397123
322,323,2021/01/20 15:00:00+00,332353,2021-01-20 15:00:00+00:00,2167.0,2498.0,35.84377605166003,41.318759841738235,-0.8246738639349545,17486.0,289.2313188921676
323,324,2021/01/21 15:00:00+00,334519,2021-01-21 15:00:00+00:00,2166.0,2386.285714285714,35.82723531513411,39.470923275557325,-1.8478365661809093,16704.0,276.2964629289013
324,325,2021/01/22 15:00:00+00,336915,2021-01-22 15:00:00+00:00,2396.0,2310.8571428571427,39.6316047160948,38.22327914903109,-1.2476441265262324,16176.0,267.56295404321764
325,326,2021/01/23 15:00:00+00,339307,2021-01-23 15:00:00+00:00,2392.0,2182.285714285714,39.56544176999113,36.09661302427046,-2.126666124760632,15276.0,252.6762911698932
326,327,2021/01/24 15:00:00+00,341452,2021-01-24 15:00:00+00:00,2145.0,2143.8571428571427,35.47987984808988,35.46097614920311,-0.6356368750673482,15007.0,248.22683304442182
327,328,2021/01/25 15:00:00+00,343138,2021-01-25 15:00:00+00:00,1686.0,2132.0,27.88768178269442,35.26485027325297,-0.19612587595014475,14924.0,246.85395191277078
328,329,2021/01/26 15:00:00+00,344620,2021-01-26 15:00:00+00:00,1482.0,2062.0,24.513371531407554,34.106998716438845,-1.1578515568141228,14434.0,238.7489910150719
329,330,2021/01/27 15:00:00+00,346559,2021-01-27 15:00:00+00:00,1939.0,2029.4285714285713,32.07248812375118,33.56824329816615,-0.538755418272693,14206.0,234.97770308716306
330,331,2021/01/28 15:00:00+00,348749,2021-01-28 15:00:00+00:00,2190.0,2032.857142857143,36.2242129917561,33.62495439482644,0.05671109666028684,14230.0,235.37468076378505
331,332,2021/01/29 15:00:00+00,350629,2021-01-29 15:00:00+00:00,1880.0,1959.142857142857,31.096584668722127,32.40566581663034,-1.2192885781960996,13714.0,226.8396607164124
332,333,2021/01/30 15:00:00+00,352726,2021-01-30 15:00:00+00:00,2097.0,1917.0,34.68592449484591,31.70859192018102,-0.6970738964493179,13419.0,221.96014344126715
333,334,2021/01/31 15:00:00+00,354473,2021-01-31 15:00:00+00:00,1747.0,1860.142857142857,28.896666710775296,30.768132900564655,-0.940459019616366,13021.0,215.37693030395255
334,335,2021/02/01 15:00:00+00,355636,2021-02-01 15:00:00+00:00,1163.0,1785.4285714285713,19.236876579640338,29.532303585842644,-1.235829314722011,12498.0,206.72612510089849
335,336,2021/02/02 15:00:00+00,356541,2021-02-02 15:00:00+00:00,905.0,1703.0,14.969366555954005,28.168874303634993,-1.363429282207651,11921.0,197.18212012544495
336,337,2021/02/03 15:00:00+00,357483,2021-02-03 15:00:00+00:00,942.0,1560.5714285714287,15.581373807412897,25.81300082987238,-2.355873473762614,10924.0,180.69100580910666
337,338,2021/02/04 15:00:00+00,359037,2021-02-04 15:00:00+00:00,1554.0,1469.7142857142858,25.704304561273503,24.310156768374867,-1.5028440614975125,10288.0,170.17109737862407
338,339,2021/02/05 15:00:00+00,360584,2021-02-05 15:00:00+00:00,1547.0,1422.142857142857,25.58851940559209,23.523290302213432,-0.7868664661614346,9955.0,164.66303211549405
339,340,2021/02/06 15:00:00+00,362084,2021-02-06 15:00:00+00:00,1500.0,1336.857142857143,24.81110478887404,22.11260177278888,-1.4106885294245508,9358.0,154.78821240952217
340,341,2021/02/07 15:00:00+00,363650,2021-02-07 15:00:00+00:00,1566.0,1311.0,25.902793399584496,21.68490558547591,-0.42769618731297143,9177.0,151.79433909833136
341,342,2021/02/08 15:00:00+00,364553,2021-02-08 15:00:00+00:00,903.0,1273.857142857143,14.93628508290217,21.07053537165617,-0.6143702138197398,8917.0,147.4937476015932
342,343,2021/02/09 15:00:00+00,365529,2021-02-09 15:00:00+00:00,976.0,1284.0,16.14375884929404,21.238305699276175,0.16777032762000488,8988.0,148.66813989493323
343,344,2021/02/10 15:00:00+00,366666,2021-02-10 15:00:00+00:00,1137.0,1311.857142857143,18.80681742996652,21.69908335964098,0.46077766036480483,9183.0,151.89358351748686
344,345,2021/02/11 15:00:00+00,367865,2021-02-11 15:00:00+00:00,1199.0,1261.142857142857,19.832343094573314,20.860231721540952,-0.8388516381000279,8828.0,146.02162205078668
345,346,2021/02/12 15:00:00+00,368977,2021-02-12 15:00:00+00:00,1112.0,1199.0,18.39329901681862,19.832343094573314,-1.0278886269676377,8393.0,138.8264016620132
346,347,2021/02/13 15:00:00+00,370136,2021-02-13 15:00:00+00:00,1159.0,1150.2857142857142,19.170713633536675,19.02657292952512,-0.8057701650481945,8052.0,133.18601050667584
347,348,2021/02/14 15:00:00+00,370983,2021-02-14 15:00:00+00:00,847.0,1047.5714285714287,14.010003837450874,17.32760299207746,-1.6989699374476608,7333.0,121.29322094454223
348,349,2021/02/15 15:00:00+00,371705,2021-02-15 15:00:00+00:00,722.0,1021.7142857142857,11.942411771711372,16.899906804764488,-0.42769618731297143,7152.0,118.29934763335142
349,350,2021/02/16 15:00:00+00,372221,2021-02-16 15:00:00+00:00,516.0,956.0,8.535020047372669,15.812944118775722,-1.086962685988766,6692.0,110.69060883143005
350,351,2021/02/17 15:00:00+00,372980,2021-02-17 15:00:00+00:00,759.0,902.0,12.554419023170263,14.919744346376254,-0.893199772399468,6314.0,104.43821042463378
351,352,2021/02/18 15:00:00+00,373966,2021-02-18 15:00:00+00:00,986.0,871.5714285714286,16.3091662145532,14.416433363516239,-0.5033109828600146,6101.0,100.91503354461366
352,353,2021/02/19 15:00:00+00,374974,2021-02-19 15:00:00+00:00,1008.0,856.7142857142857,16.673062418123354,14.170685277988342,-0.24574808552789662,5997.0,99.19479694591841
353,354,2021/02/20 15:00:00+00,375737,2021-02-20 15:00:00+00:00,763.0,800.1428571428571,12.620581969273928,13.234952183093665,-0.9357330948946778,5601.0,92.64466528165566
354,355,2021/02/21 15:00:00+00,376355,2021-02-21 15:00:00+00:00,618.0,767.4285714285714,10.222175173016105,12.693833802460128,-0.5411183806335362,5372.0,88.85683661722089
355,356,2021/02/22 15:00:00+00,376966,2021-02-22 15:00:00+00:00,611.0,751.5714285714286,10.106390017334691,12.431544980406315,-0.2622888220538133,5261.0,87.02081486284422
356,357,2021/02/23 15:00:00+00,377628,2021-02-23 15:00:00+00:00,662.0,772.4285714285714,10.94996758015641,12.776537485089706,0.3449925046833915,5407.0,89.43576239562796
357,358,2021/02/24 15:00:00+00,378490,2021-02-24 15:00:00+00:00,862.0,787.1428571428571,14.258114885339616,13.01992260825676,0.2433851231670534,5510.0,91.1394582577973
358,359,2021/02/25 15:00:00+00,379466,2021-02-25 15:00:00+00:00,976.0,785.7142857142857,16.14375884929404,12.996292984648306,-0.023629623608453443,5500.0,90.97405089253814
359,360,2021/02/26 15:00:00+00,380436,2021-02-26 15:00:00+00:00,970.0,780.2857142857143,16.044514430138545,12.906500414936191,-0.08979256971211491,5462.0,90.34550290455333
360,361,2021/02/27 15:00:00+00,381272,2021-02-27 15:00:00+00:00,836.0,790.7142857142857,13.8280557356658,13.078996667277888,0.17249625234169663,5535.0,91.5529766709452
361,362,2021/02/28 15:00:00+00,382099,2021-02-28 15:00:00+00:00,827.0,820.5714285714286,13.679189106932554,13.572855800694523,0.4938591334166347,5744.0,95.00999060486166
362,363,2021/03/01 15:00:00+00,382702,2021-03-01 15:00:00+00:00,603.0,819.4285714285714,9.974064125127365,13.553952101807763,-0.018903698886759912,5736.0,94.87766471265432
363,364,2021/03/02 15:00:00+00,383170,2021-03-02 15:00:00+00:00,468.0,791.7142857142857,7.741064694128701,13.095537403803803,-0.45841469800395984,5542.0,91.66876182662662
364,365,2021/03/03 15:00:00+00,383956,2021-03-03 15:00:00+00:00,786.0,780.8571428571429,13.001018909369996,12.915952264379573,-0.17958513942422982,5466.0,90.411665850657
365,366,2021/03/04 15:00:00+00,384765,2021-03-04 15:00:00+00:00,809.0,757.0,13.381455849466064,12.521337550118432,-0.3946147142611416,5299.0,87.64936285082902
366,367,2021/03/05 15:00:00+00,385678,2021-03-05 15:00:00+00:00,913.0,748.8571428571429,15.101692448161332,12.38664869555026,-0.13468885456817148,5242.0,86.70654086885182
367,368,2021/03/06 15:00:00+00,386610,2021-03-06 15:00:00+00:00,932.0,762.5714285714286,15.415966442153737,12.613493082191393,0.22684438664113316,5338.0,88.29445157533975
368,369,2021/03/07 15:00:00+00,387319,2021-03-07 15:00:00+00:00,709.0,745.7142857142857,11.727382196874462,12.334663523611665,-0.27882955857972824,5220.0,86.34264466528165
369,370,2021/03/08 15:00:00+00,388035,2021-03-08 15:00:00+00:00,716.0,761.8571428571429,11.843167352555875,12.601678270387167,0.2670147467755015,5333.0,88.21174789271016
370,371,2021/03/09 15:00:00+00,388666,2021-03-09 15:00:00+00:00,631.0,785.1428571428571,10.437204747853013,12.986841135204926,0.38516286481775985,5496.0,90.90788794643449
371,372,2021/03/10 15:00:00+00,389566,2021-03-10 15:00:00+00:00,900.0,801.4285714285714,14.886662873324422,13.256218844341273,0.2693777091363465,5610.0,92.79353191038891
372,373,2021/03/11 15:00:00+00,390490,2021-03-11 15:00:00+00:00,924.0,817.8571428571429,15.283640549946409,13.527959515838463,0.2717406714971897,5725.0,94.69571661086924
373,374,2021/03/12 15:00:00+00,391480,2021-03-12 15:00:00+00:00,990.0,828.8571428571429,16.375329160656865,13.70990761762354,0.1819481017850766,5802.0,95.96935332336479
374,375,2021/03/13 15:00:00+00,392581,2021-03-13 15:00:00+00:00,1101.0,853.0,18.211350915033545,14.109248256606369,0.3993406389828298,5971.0,98.7647377962446
375,376,2021/03/14 14:00:00+00,393441,2021-03-14 14:00:00+00:00,860.0,874.5714285714286,14.225033412287782,14.466055573093987,0.3568073164876182,6122.0,101.2623890116579
376,377,2021/03/15 14:00:00+00,394058,2021-03-15 14:00:00+00:00,617.0,860.4285714285714,10.205634436490188,14.232122299370317,-0.2339332737236699,6023.0,99.62485609559222
377,378,2021/03/16 14:00:00+00,394716,2021-03-16 14:00:00+00:00,658.0,864.2857142857143,10.883804634052744,14.295922283113137,0.06379998374282003,6050.0,100.07145598179197
378,379,2021/03/17 14:00:00+00,395633,2021-03-17 14:00:00+00:00,917.0,866.7142857142857,15.167855394264995,14.336092643247506,0.040170360134368366,6067.0,100.35264850273252
379,380,2021/03/18 14:00:00+00,396746,2021-03-18 14:00:00+00:00,1113.0,893.7142857142857,18.40983975334454,14.782692529447237,0.44659988619973134,6256.0,103.47884770613065
380,381,2021/03/19 14:00:00+00,397898,2021-03-19 14:00:00+00:00,1152.0,916.8571428571429,19.05492847785526,15.165492431904152,0.38279990245691486,6418.0,106.15844702332906
381,382,2021/03/20 14:00:00+00,399016,2021-03-20 14:00:00+00:00,1118.0,919.2857142857143,18.492543435974117,15.205662792038519,0.04017036013436659,6435.0,106.43963954426961
382,383,2021/03/21 14:00:00+00,400023,2021-03-21 14:00:00+00:00,1007.0,940.2857142857143,16.65652168159744,15.553018259082753,0.3473554670442347,6582.0,108.87112781357928
383,384,2021/03/22 14:00:00+00,400705,2021-03-22 14:00:00+00:00,682.0,949.5714285714286,11.280782310674729,15.70661081253769,0.15359255345493672,6647.0,109.94627568776383
384,385,2021/03/23 14:00:00+00,401427,2021-03-23 14:00:00+00:00,722.0,958.7142857142857,11.942411771711372,15.857840403631778,0.15122959109408818,6711.0,111.00488282542246
385,386,2021/03/24 14:00:00+00,402600,2021-03-24 14:00:00+00:00,1173.0,995.2857142857143,19.402283944899498,16.462758768008136,0.604918364376358,6967.0,115.23931137605696
386,387,2021/03/25 14:00:00+00,403982,2021-03-25 14:00:00+00:00,1382.0,1033.7142857142858,22.859297878815948,17.09839564307548,0.6356368750673447,7236.0,119.68876950152836
387,388,2021/03/26 14:00:00+00,405343,2021-03-26 14:00:00+00:00,1361.0,1063.5714285714287,22.511942411771713,17.592254776492116,0.4938591334166347,7445.0,123.14578343544483
388,389,2021/03/27 14:00:00+00,406709,2021-03-27 14:00:00+00:00,1366.0,1099.0,22.59464609440129,18.178269441981715,0.5860146654895999,7693.0,127.24788609387198
389,390,2021/03/28 14:00:00+00,408044,2021-03-28 14:00:00+00:00,1335.0,1145.857142857143,22.081883262097897,18.95332109633892,0.7750516543572061,8021.0,132.67324767437245
390,391,2021/03/29 14:00:00+00,409075,2021-03-29 14:00:00+00:00,1031.0,1195.7142857142858,17.053499358219423,19.777994960273876,0.8246738639349545,8370.0,138.44596472191714
391,392,2021/03/30 14:00:00+00,409978,2021-03-30 14:00:00+00:00,903.0,1221.5714285714287,14.93628508290217,20.20569114758685,0.427696187312975,8551.0,141.43983803310795
392,393,2021/03/31 14:00:00+00,411344,2021-03-31 14:00:00+00:00,1366.0,1249.142857142857,22.59464609440129,20.661742883229966,0.45605173564311485,8744.0,144.63220018260972
393,394,2021/04/01 14:00:00+00,412928,2021-04-01 14:00:00+00:00,1584.0,1278.0,26.200526657050986,21.139061280120682,0.4773183968907162,8946.0,147.97342896084476
394,395,2021/04/02 14:00:00+00,414385,2021-04-02 14:00:00+00:00,1457.0,1291.7142857142858,24.09985311825965,21.365905666761815,0.22684438664113316,9042.0,149.5613396673327
395,396,2021/04/03 14:00:00+00,415660,2021-04-03 14:00:00+00:00,1275.0,1278.7142857142858,21.089439070542934,21.150876091924907,-0.2150295748369082,8951.0,148.05613264347434
396,397,2021/04/04 14:00:00+00,417329,2021-04-04 14:00:00+00:00,1669.0,1326.4285714285713,27.60648926175385,21.940105520447187,0.7892294285222796,9285.0,153.5807386431303
397,398,2021/04/05 14:00:00+00,418188,2021-04-05 14:00:00+00:00,859.0,1301.857142857143,14.208492675761867,21.53367599438182,-0.40642952606536653,9113.0,150.73573196067275
398,399,2021/04/06 14:00:00+00,419055,2021-04-06 14:00:00+00:00,867.0,1296.7142857142858,14.340818567969196,21.448609349391397,-0.08506664499042316,9077.0,150.14026544573977
399,400,2021/04/07 14:00:00+00,420526,2021-04-07 14:00:00+00:00,1471.0,1311.7142857142858,24.331423429622475,21.696720397280135,0.24811104788873806,9182.0,151.87704278096095
400,401,2021/04/08 14:00:00+00,421823,2021-04-08 14:00:00+00:00,1297.0,1270.7142857142858,21.453335274113087,21.018550199717577,-0.678170197562558,8895.0,147.12985139802305
401,402,2021/04/09 14:00:00+00,423663,2021-04-09 14:00:00+00:00,1840.0,1325.4285714285713,30.434955207685487,21.92356478392127,0.9050145842036947,9278.0,153.46495348744887
402,403,2021/04/10 14:00:00+00,425247,2021-04-10 14:00:00+00:00,1584.0,1369.5714285714287,26.200526657050986,22.65372015342242,0.7301553695011478,9587.0,158.57604107395693
403,404,2021/04/11 14:00:00+00,426730,2021-04-11 14:00:00+00:00,1483.0,1343.0,24.529912267933465,22.214209154305223,-0.4395109991171964,9401.0,155.49946408013656
404,405,2021/04/12 14:00:00+00,427715,2021-04-12 14:00:00+00:00,985.0,1361.0,16.292625478027286,22.511942411771713,0.29773325746648993,9527.0,157.58359688240196
405,406,2021/04/13 14:00:00+00,428799,2021-04-13 14:00:00+00:00,1084.0,1392.0,17.93015839409297,23.024705244075108,0.5127628323033946,9744.0,161.17293670852575
406,407,2021/04/14 14:00:00+00,430351,2021-04-14 14:00:00+00:00,1552.0,1403.5714285714287,25.67122308822167,23.216105195303562,0.19139995122845477,9825.0,162.51273636712494
407,408,2021/04/15 14:00:00+00,431795,2021-04-15 14:00:00+00:00,1444.0,1424.5714285714287,23.884823543422744,23.5634606623478,0.34735546704423825,9972.0,164.94422463643463
408,409,2021/04/16 14:00:00+00,433359,2021-04-16 14:00:00+00:00,1564.0,1385.142857142857,25.869711926532663,22.91128305075454,-0.6521776115932596,9696.0,160.37898135528178
409,410,2021/04/17 14:00:00+00,434859,2021-04-17 14:00:00+00:00,1500.0,1373.142857142857,24.81110478887404,22.71279421244355,-0.19848883831098973,9612.0,158.98955948710486
410,411,2021/04/18 14:00:00+00,436028,2021-04-18 14:00:00+00:00,1169.0,1328.2857142857142,19.336120998795835,21.97082403113817,-0.7419701813053798,9298.0,153.7957682179672
411,412,2021/04/19 14:00:00+00,436659,2021-04-19 14:00:00+00:00,631.0,1277.7142857142858,10.437204747853013,21.134335355398992,-0.8364886757391794,8944.0,147.94034748779293
412,413,2021/04/20 14:00:00+00,437584,2021-04-20 14:00:00+00:00,925.0,1255.0,15.300181286472325,20.758624340024614,-0.3757110153743781,8785.0,145.3103703801723
413,414,2021/04/21 14:00:00+00,438789,2021-04-21 14:00:00+00:00,1205.0,1205.4285714285713,19.93158751372881,19.938676400811346,-0.819947939213268,8438.0,139.57073480567942
414,415,2021/04/22 14:00:00+00,439992,2021-04-22 14:00:00+00:00,1203.0,1171.0,19.89850604067698,19.369202471847668,-0.5694739289636779,8197.0,135.58441730293367
415,416,2021/04/23 14:00:00+00,441155,2021-04-23 14:00:00+00:00,1163.0,1113.7142857142858,19.236876579640338,18.421654565148764,-0.9475479066989045,7796.0,128.95158195604134
416,417,2021/04/24 14:00:00+00,442351,2021-04-24 14:00:00+00:00,1196.0,1070.2857142857142,19.782720884995566,17.703314007451837,-0.7183405576969264,7492.0,123.92319805216286
417,418,2021/04/25 14:00:00+00,443257,2021-04-25 14:00:00+00:00,906.0,1032.7142857142858,14.985907292479919,17.081854906549566,-0.6214591009022712,7229.0,119.57298434584695
418,419,2021/04/26 14:00:00+00,443814,2021-04-26 14:00:00+00:00,557.0,1022.1428571428571,9.213190244935227,16.906995691847023,-0.1748592147025434,7155.0,118.34896984292916
419,420,2021/04/27 14:00:00+00,444491,2021-04-27 14:00:00+00:00,677.0,986.7142857142857,11.198078628045149,16.320981026357426,-0.5860146654895964,6907.0,114.246867184502
420,421,2021/04/28 14:00:00+00,445493,2021-04-28 14:00:00+00:00,1002.0,957.7142857142857,16.573817998967858,15.841299667105861,-0.47968135925156474,6704.0,110.88909766974105
421,422,2021/04/29 14:00:00+00,446459,2021-04-29 14:00:00+00:00,966.0,923.8571428571429,15.97835148403488,15.281277587585564,-0.5600220795202979,6467.0,106.96894311309894
422,423,2021/04/30 14:00:00+00,447401,2021-04-30 14:00:00+00:00,942.0,892.2857142857143,15.581373807412897,14.759062905838785,-0.5222146817467781,6246.0,103.31344034087151
423,424,2021/05/01 14:00:00+00,448340,2021-05-01 14:00:00+00:00,939.0,855.5714285714286,15.53175159783515,14.151781579101582,-0.607281326737203,5989.0,99.06247105371108
424,425,2021/05/02 14:00:00+00,448989,2021-05-02 14:00:00+00:00,649.0,818.8571428571429,10.734938005319501,13.544500252364381,-0.6072813267372013,5732.0,94.81150176655066
425,426,2021/05/03 14:00:00+00,449509,2021-05-03 14:00:00+00:00,520.0,813.5714285714286,8.601182993476334,13.45707064501311,-0.0874296073512717,5695.0,94.19949451509176
426,427,2021/05/04 14:00:00+00,450010,2021-05-04 14:00:00+00:00,501.0,788.4285714285714,8.286908999483929,13.041189269504363,-0.4158813755087465,5519.0,91.28832488653055
427,428,2021/05/05 14:00:00+00,450689,2021-05-05 14:00:00+00:00,679.0,742.2857142857143,11.231160101096982,12.277952426951384,-0.7632368425529794,5196.0,85.94566698865967
428,429,2021/05/06 14:00:00+00,451267,2021-05-06 14:00:00+00:00,578.0,686.8571428571429,9.560545711979463,11.361123030943464,-0.9168293960079197,4808.0,79.52786121660425
429,430,2021/05/07 14:00:00+00,452035,2021-05-07 14:00:00+00:00,768.0,662.0,12.703285651903506,10.94996758015641,-0.41115545078705473,4634.0,76.64977306109486
430,431,2021/05/08 14:00:00+00,452691,2021-05-08 14:00:00+00:00,656.0,621.5714285714286,10.850723161000914,10.281249232037235,-0.6687183481191745,4351.0,71.96874462426064
431,432,2021/05/09 14:00:00+00,453125,2021-05-09 14:00:00+00:00,434.0,590.8571428571429,7.178679652247554,9.773212324455526,-0.5080369075817082,4136.0,68.41248627118868
432,433,2021/05/10 14:00:00+00,453401,2021-05-10 14:00:00+00:00,276.0,556.0,4.565243281152823,9.19664950840931,-0.5765628160462164,3892.0,64.37654655886517
433,434,2021/05/11 14:00:00+00,453800,2021-05-11 14:00:00+00:00,399.0,541.4285714285714,6.599753873840495,8.955627347603107,-0.2410221608062031,3790.0,62.689391433221736
434,435,2021/05/12 14:00:00+00,454271,2021-05-12 14:00:00+00:00,471.0,511.7142857142857,7.790686903706448,8.464131176547316,-0.49149617105579146,3582.0,59.248918235831205
435,436,2021/05/13 14:00:00+00,454745,2021-05-13 14:00:00+00:00,474.0,496.85714285714283,7.840309113284197,8.21838309101942,-0.24574808552789484,3478.0,57.52868163713593
436,437,2021/05/14 14:00:00+00,455257,2021-05-14 14:00:00+00:00,512.0,460.2857142857143,8.468857101269005,7.6134647266430635,-0.6049183643763572,3222.0,53.29425308650144
437,438,2021/05/15 14:00:00+00,455635,2021-05-15 14:00:00+00:00,378.0,420.57142857142856,6.2523984067962575,6.956561190328111,-0.6569035363149522,2944.0,48.69592833229678
438,439,2021/05/16 14:00:00+00,456004,2021-05-16 14:00:00+00:00,369.0,411.2857142857143,6.103531778063014,6.802968636873177,-0.15359255345493406,2879.0,47.62078045811224
439,440,2021/05/17 14:00:00+00,456216,2021-05-17 14:00:00+00:00,212.0,402.14285714285717,3.5066361434941973,6.651739045779088,-0.15122959109408907,2815.0,46.56217332045362
440,441,2021/05/18 14:00:00+00,456428,2021-05-18 14:00:00+00:00,212.0,375.42857142857144,3.5066361434941973,6.209865084301045,-0.44187396147804314,2628.0,43.46905559010732
441,442,2021/05/19 14:00:00+00,456765,2021-05-19 14:00:00+00:00,337.0,356.2857142857143,5.5742282092337,5.893228127947795,-0.31663695635324984,2494.0,41.25259689563457
442,443,2021/05/20 14:00:00+00,457084,2021-05-20 14:00:00+00:00,319.0,334.14285714285717,5.276494951767212,5.526968962016797,-0.36625916593099817,2339.0,38.68878273411759
443,444,2021/05/21 14:00:00+00,457527,2021-05-21 14:00:00+00:00,443.0,324.2857142857143,7.327546280980799,5.363924559118482,-0.1630444028983149,2270.0,37.547471913829376
444,445,2021/05/22 14:00:00+00,458048,2021-05-22 14:00:00+00:00,521.0,344.7142857142857,8.61772373000225,5.701828176719339,0.3379036176008565,2413.0,39.91279723703537
445,446,2021/05/23 14:00:00+00,458292,2021-05-23 14:00:00+00:00,244.0,326.85714285714283,4.03593971232351,5.4064578816136954,-0.29537029510564317,2288.0,37.845205171295866
446,447,2021/05/24 14:00:00+00,458520,2021-05-24 14:00:00+00:00,228.0,329.14285714285717,3.771287927908854,5.444265279387218,0.03780739777352249,2304.0,38.10985695571052
447,448,2021/05/25 14:00:00+00,458680,2021-05-25 14:00:00+00:00,160.0,321.7142857142857,2.6465178441465644,5.32139123662327,-0.12287404276394831,2252.0,37.24973865636289
448,449,2021/05/26 14:00:00+00,458878,2021-05-26 14:00:00+00:00,198.0,301.85714285714283,3.2750658321313733,4.992939468465795,-0.3284517681574748,2113.0,34.95057627926056
449,450,2021/05/27 14:00:00+00,459095,2021-05-27 14:00:00+00:00,217.0,287.2857142857143,3.589339826123777,4.75191730765959,-0.24102216080620487,2011.0,33.26342115361713
450,451,2021/05/28 14:00:00+00,459343,2021-05-28 14:00:00+00:00,248.0,259.42857142857144,4.1021026584271745,4.291139647294786,-0.46077766036480394,1816.0,30.0379775310635
451,452,2021/05/29 14:00:00+00,459528,2021-05-29 14:00:00+00:00,185.0,211.42857142857142,3.0600362572944646,3.497184294050817,-0.7939553532439692,1480.0,24.480290058355717
452,453,2021/05/30 14:00:00+00,459777,2021-05-30 14:00:00+00:00,249.0,212.14285714285714,4.11864339495309,3.5089991058550427,0.011814811804225833,1485.0,24.562993740985302
453,454,2021/05/31 14:00:00+00,459894,2021-05-31 14:00:00+00:00,117.0,196.28571428571428,1.9352661735321752,3.246710283801231,-0.26228882205381154,1374.0,22.72697198660862
454,455,2021/06/01 14:00:00+00,459995,2021-06-01 14:00:00+00:00,101.0,187.85714285714286,1.6706143891175185,3.1072955045113675,-0.13941477928986368,1315.0,21.751068531579577
455,456,2021/06/02 14:00:00+00,460060,2021-06-02 14:00:00+00:00,65.0,168.85714285714286,1.0751478741845417,2.793021510518963,-0.3142739939924044,1182.0,19.551150573632743
456,457,2021/06/03 14:00:00+00,460194,2021-06-03 14:00:00+00:00,134.0,157.0,2.2164586944727476,2.596895634568816,-0.19612587595014697,1099.0,18.178269441981712
457,458,2021/06/04 14:00:00+00,460339,2021-06-04 14:00:00+00:00,145.0,142.28571428571428,2.3984067962578237,2.353510511401766,-0.2433851231670503,996.0,16.47457357981236
458,459,2021/06/05 14:00:00+00,460471,2021-06-05 14:00:00+00:00,132.0,134.71428571428572,2.1833772214209155,2.228273506276973,-0.12523700512479286,943.0,15.597914543938812
459,460,2021/06/06 14:00:00+00,460575,2021-06-06 14:00:00+00:00,104.0,114.0,1.7202365986952668,1.8856439639544271,-0.34262954232254583,798.0,13.19950774768099
460,461,2021/06/07 14:00:00+00,460659,2021-06-07 14:00:00+00:00,84.0,109.28571428571429,1.3894218681769461,1.8076662060465372,-0.07797775790788997,765.0,12.65366344232576
461,462,2021/06/08 14:00:00+00,460737,2021-06-08 14:00:00+00:00,78.0,106.0,1.29017744902145,1.7533180717470989,-0.0543481342994383,742.0,12.27322650222969
462,463,2021/06/09 14:00:00+00,460863,2021-06-09 14:00:00+00:00,126.0,114.71428571428571,2.0841328022654193,1.8974587757586525,0.14414070401155366,803.0,13.282211430310568
463,464,2021/06/10 14:00:00+00,460984,2021-06-10 14:00:00+00:00,121.0,112.85714285714286,2.0014291196358394,1.8667402650676659,-0.030718510690986633,790.0,13.067181855473661
464,465,2021/06/11 14:00:00+00,461097,2021-06-11 14:00:00+00:00,113.0,108.28571428571429,1.869103227428511,1.7911254695206211,-0.07561479554704476,758.0,12.537878286644348
465,466,2021/06/12 14:00:00+00,461183,2021-06-12 14:00:00+00:00,86.0,101.71428571428571,1.4225033412287782,1.6824292009217443,-0.10869626859887682,712.0,11.77700440645221
466,467,2021/06/13 14:00:00+00,461265,2021-06-13 14:00:00+00:00,82.0,98.57142857142857,1.3563403951251143,1.630444028983151,-0.05198517193859331,690.0,11.413108202882057
467,468,2021/06/14 14:00:00+00,461325,2021-06-14 14:00:00+00:00,60.0,95.14285714285714,0.9924441915549616,1.5737329323228677,-0.05671109666028329,666.0,11.016130526260074
